dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
01,2020-02-24,0,0.0,357.0,0.0,0.0,0.0,202.0,155.0,0.0,0.0,,,,,,
01,2020-02-24,A,0.0,73.0,0.0,,,,,,,,,,,,
01,2020-02-24,B,0.0,155.0,0.0,,,,,,,,,,,,
01,2020-02-24,C,0.0,61.0,0.0,,,,,,,,,,,,
01,2020-02-24,D,0.0,28.0,0.0,,,,,,,,,,,,
01,2020-02-24,E,0.0,40.0,0.0,,,,,,,,,,,,
02,2020-02-24,0,0.0,458.0,0.0,0.0,0.0,246.0,212.0,0.0,0.0,0.0,382.0,0.0,0.0,174.0,208.0
02,2020-02-24,A,0.0,105.0,0.0,,,,,,,0.0,112.0,,,,
02,2020-02-24,B,0.0,163.0,0.0,,,,,,,0.0,154.0,,,,
02,2020-02-24,C,0.0,85.0,0.0,,,,,,,0.0,70.0,,,,
02,2020-02-24,D,0.0,45.0,0.0,,,,,,,0.0,15.0,,,,
02,2020-02-24,E,0.0,60.0,0.0,,,,,,,0.0,22.0,,,,
03,2020-02-24,0,0.0,223.0,0.0,0.0,0.0,108.0,115.0,0.0,0.0,,,,,,
03,2020-02-24,A,0.0,31.0,0.0,,,,,,,,,,,,
03,2020-02-24,B,0.0,86.0,0.0,,,,,,,,,,,,
03,2020-02-24,C,0.0,37.0,0.0,,,,,,,,,,,,
03,2020-02-24,D,0.0,25.0,0.0,,,,,,,,,,,,
03,2020-02-24,E,0.0,44.0,0.0,,,,,,,,,,,,
04,2020-02-24,0,0.0,196.0,0.0,0.0,0.0,102.0,94.0,0.0,0.0,,,,,,
04,2020-02-24,A,0.0,31.0,0.0,,,,,,,,,,,,
04,2020-02-24,B,0.0,66.0,0.0,,,,,,,,,,,,
04,2020-02-24,C,0.0,44.0,0.0,,,,,,,,,,,,
04,2020-02-24,D,0.0,19.0,0.0,,,,,,,,,,,,
04,2020-02-24,E,0.0,36.0,0.0,,,,,,,,,,,,
05,2020-02-24,0,0.0,231.0,0.0,0.0,0.0,129.0,102.0,0.0,0.0,,,,,,
05,2020-02-24,A,0.0,52.0,0.0,,,,,,,,,,,,
05,2020-02-24,B,0.0,89.0,0.0,,,,,,,,,,,,
05,2020-02-24,C,0.0,37.0,0.0,,,,,,,,,,,,
05,2020-02-24,D,0.0,27.0,0.0,,,,,,,,,,,,
05,2020-02-24,E,0.0,26.0,0.0,,,,,,,,,,,,
06,2020-02-24,0,0.0,1050.0,0.0,0.0,0.0,547.0,501.0,0.0,0.0,0.0,171.0,0.0,0.0,62.0,109.0
06,2020-02-24,A,0.0,261.0,0.0,,,,,,,0.0,33.0,,,,
06,2020-02-24,B,0.0,321.0,0.0,,,,,,,0.0,59.0,,,,
06,2020-02-24,C,0.0,196.0,0.0,,,,,,,0.0,32.0,,,,
06,2020-02-24,D,0.0,93.0,0.0,,,,,,,0.0,13.0,,,,
06,2020-02-24,E,0.0,179.0,0.0,,,,,,,0.0,34.0,,,,
07,2020-02-24,0,0.0,184.0,0.0,0.0,0.0,89.0,95.0,0.0,0.0,,,,,,
07,2020-02-24,A,0.0,15.0,0.0,,,,,,,,,,,,
07,2020-02-24,B,0.0,88.0,0.0,,,,,,,,,,,,
07,2020-02-24,C,0.0,38.0,0.0,,,,,,,,,,,,
07,2020-02-24,D,0.0,22.0,0.0,,,,,,,,,,,,
07,2020-02-24,E,0.0,21.0,0.0,,,,,,,,,,,,
08,2020-02-24,0,0.0,267.0,0.0,0.0,0.0,142.0,125.0,0.0,0.0,,,,,,
08,2020-02-24,A,0.0,57.0,0.0,,,,,,,,,,,,
08,2020-02-24,B,0.0,89.0,0.0,,,,,,,,,,,,
08,2020-02-24,C,0.0,55.0,0.0,,,,,,,,,,,,
08,2020-02-24,D,0.0,29.0,0.0,,,,,,,,,,,,
08,2020-02-24,E,0.0,37.0,0.0,,,,,,,,,,,,
09,2020-02-24,0,0.0,164.0,0.0,0.0,0.0,84.0,80.0,0.0,0.0,,,,,,
09,2020-02-24,A,0.0,31.0,0.0,,,,,,,,,,,,
09,2020-02-24,B,0.0,49.0,0.0,,,,,,,,,,,,
09,2020-02-24,C,0.0,30.0,0.0,,,,,,,,,,,,
09,2020-02-24,D,0.0,19.0,0.0,,,,,,,,,,,,
09,2020-02-24,E,0.0,35.0,0.0,,,,,,,,,,,,
10,2020-02-24,0,0.0,203.0,0.0,0.0,0.0,97.0,105.0,0.0,0.0,0.0,112.0,0.0,0.0,46.0,66.0
10,2020-02-24,A,0.0,41.0,0.0,,,,,,,0.0,25.0,,,,
10,2020-02-24,B,0.0,79.0,0.0,,,,,,,0.0,53.0,,,,
10,2020-02-24,C,0.0,36.0,0.0,,,,,,,0.0,22.0,,,,
10,2020-02-24,D,0.0,17.0,0.0,,,,,,,0.0,3.0,,,,
10,2020-02-24,E,0.0,30.0,0.0,,,,,,,0.0,9.0,,,,
11,2020-02-24,0,0.0,359.0,0.0,0.0,0.0,187.0,172.0,0.0,0.0,,,,,,
11,2020-02-24,A,0.0,57.0,0.0,,,,,,,,,,,,
11,2020-02-24,B,0.0,127.0,0.0,,,,,,,,,,,,
11,2020-02-24,C,0.0,81.0,0.0,,,,,,,,,,,,
11,2020-02-24,D,0.0,32.0,0.0,,,,,,,,,,,,
11,2020-02-24,E,0.0,62.0,0.0,,,,,,,,,,,,
12,2020-02-24,0,0.0,165.0,0.0,0.0,0.0,78.0,87.0,0.0,0.0,,,,,,
12,2020-02-24,A,0.0,25.0,0.0,,,,,,,,,,,,
12,2020-02-24,B,0.0,56.0,0.0,,,,,,,,,,,,
12,2020-02-24,C,0.0,33.0,0.0,,,,,,,,,,,,
12,2020-02-24,D,0.0,17.0,0.0,,,,,,,,,,,,
12,2020-02-24,E,0.0,34.0,0.0,,,,,,,,,,,,
13,2020-02-24,0,0.0,1622.0,0.0,0.0,0.0,860.0,762.0,0.0,0.0,0.0,222.0,0.0,0.0,83.0,138.0
13,2020-02-24,A,0.0,404.0,0.0,,,,,,,0.0,51.0,,,,
13,2020-02-24,B,0.0,539.0,0.0,,,,,,,0.0,88.0,,,,
13,2020-02-24,C,0.0,315.0,0.0,,,,,,,0.0,51.0,,,,
13,2020-02-24,D,0.0,132.0,0.0,,,,,,,0.0,9.0,,,,
13,2020-02-24,E,0.0,232.0,0.0,,,,,,,0.0,22.0,,,,
14,2020-02-24,0,0.0,482.0,0.0,0.0,0.0,246.0,236.0,0.0,0.0,0.0,367.0,0.0,0.0,146.0,221.0
14,2020-02-24,A,0.0,97.0,0.0,,,,,,,0.0,92.0,,,,
14,2020-02-24,B,0.0,162.0,0.0,,,,,,,0.0,199.0,,,,
14,2020-02-24,C,0.0,113.0,0.0,,,,,,,0.0,39.0,,,,
14,2020-02-24,D,0.0,40.0,0.0,,,,,,,0.0,10.0,,,,
14,2020-02-24,E,0.0,70.0,0.0,,,,,,,0.0,27.0,,,,
15,2020-02-24,0,0.0,96.0,0.0,0.0,0.0,49.0,47.0,0.0,0.0,,,,,,
15,2020-02-24,A,0.0,16.0,0.0,,,,,,,,,,,,
15,2020-02-24,B,0.0,27.0,0.0,,,,,,,,,,,,
15,2020-02-24,C,0.0,25.0,0.0,,,,,,,,,,,,
15,2020-02-24,D,0.0,11.0,0.0,,,,,,,,,,,,
15,2020-02-24,E,0.0,17.0,0.0,,,,,,,,,,,,
16,2020-02-24,0,0.0,295.0,0.0,0.0,0.0,172.0,123.0,0.0,0.0,,,,,,
16,2020-02-24,A,0.0,33.0,0.0,,,,,,,,,,,,
16,2020-02-24,B,0.0,107.0,0.0,,,,,,,,,,,,
16,2020-02-24,C,0.0,62.0,0.0,,,,,,,,,,,,
16,2020-02-24,D,0.0,31.0,0.0,,,,,,,,,,,,
16,2020-02-24,E,0.0,62.0,0.0,,,,,,,,,,,,
17,2020-02-24,0,0.0,548.0,0.0,0.0,0.0,277.0,271.0,0.0,0.0,0.0,66.0,0.0,0.0,34.0,32.0
17,2020-02-24,A,0.0,59.0,0.0,,,,,,,0.0,20.0,,,,
17,2020-02-24,B,0.0,167.0,0.0,,,,,,,0.0,27.0,,,,
17,2020-02-24,C,0.0,113.0,0.0,,,,,,,0.0,7.0,,,,
17,2020-02-24,D,0.0,89.0,0.0,,,,,,,0.0,4.0,,,,
17,2020-02-24,E,0.0,120.0,0.0,,,,,,,0.0,8.0,,,,
18,2020-02-24,0,0.0,122.0,0.0,0.0,0.0,66.0,56.0,0.0,0.0,0.0,267.0,0.0,0.0,114.0,153.0
18,2020-02-24,A,0.0,17.0,0.0,,,,,,,0.0,54.0,,,,
18,2020-02-24,B,0.0,29.0,0.0,,,,,,,0.0,141.0,,,,
18,2020-02-24,C,0.0,25.0,0.0,,,,,,,0.0,48.0,,,,
18,2020-02-24,D,0.0,18.0,0.0,,,,,,,0.0,11.0,,,,
18,2020-02-24,E,0.0,33.0,0.0,,,,,,,0.0,13.0,,,,
19,2020-02-24,0,0.0,219.0,0.0,0.0,0.0,130.0,89.0,0.0,0.0,,,,,,
19,2020-02-24,A,0.0,22.0,0.0,,,,,,,,,,,,
19,2020-02-24,B,0.0,69.0,0.0,,,,,,,,,,,,
19,2020-02-24,C,0.0,42.0,0.0,,,,,,,,,,,,
19,2020-02-24,D,0.0,36.0,0.0,,,,,,,,,,,,
19,2020-02-24,E,0.0,50.0,0.0,,,,,,,,,,,,
21,2020-02-24,0,0.0,377.0,0.0,0.0,0.0,198.0,179.0,0.0,0.0,0.0,158.0,0.0,0.0,74.0,84.0
21,2020-02-24,A,0.0,45.0,0.0,,,,,,,0.0,58.0,,,,
21,2020-02-24,B,0.0,134.0,0.0,,,,,,,0.0,64.0,,,,
21,2020-02-24,C,0.0,77.0,0.0,,,,,,,0.0,20.0,,,,
21,2020-02-24,D,0.0,50.0,0.0,,,,,,,0.0,6.0,,,,
21,2020-02-24,E,0.0,71.0,0.0,,,,,,,0.0,10.0,,,,
22,2020-02-24,0,0.0,295.0,0.0,0.0,0.0,170.0,125.0,0.0,0.0,,,,,,
22,2020-02-24,A,0.0,39.0,0.0,,,,,,,,,,,,
22,2020-02-24,B,0.0,93.0,0.0,,,,,,,,,,,,
22,2020-02-24,C,0.0,61.0,0.0,,,,,,,,,,,,
22,2020-02-24,D,0.0,32.0,0.0,,,,,,,,,,,,
22,2020-02-24,E,0.0,70.0,0.0,,,,,,,,,,,,
23,2020-02-24,0,0.0,69.0,0.0,0.0,0.0,45.0,24.0,0.0,0.0,,,,,,
23,2020-02-24,A,0.0,8.0,0.0,,,,,,,,,,,,
23,2020-02-24,B,0.0,20.0,0.0,,,,,,,,,,,,
23,2020-02-24,C,0.0,10.0,0.0,,,,,,,,,,,,
23,2020-02-24,D,0.0,7.0,0.0,,,,,,,,,,,,
23,2020-02-24,E,0.0,24.0,0.0,,,,,,,,,,,,
24,2020-02-24,0,0.0,266.0,0.0,0.0,0.0,151.0,115.0,0.0,0.0,,,,,,
24,2020-02-24,A,0.0,26.0,0.0,,,,,,,,,,,,
24,2020-02-24,B,0.0,88.0,0.0,,,,,,,,,,,,
24,2020-02-24,C,0.0,53.0,0.0,,,,,,,,,,,,
24,2020-02-24,D,0.0,31.0,0.0,,,,,,,,,,,,
24,2020-02-24,E,0.0,68.0,0.0,,,,,,,,,,,,
25,2020-02-24,0,0.0,290.0,0.0,0.0,0.0,159.0,131.0,0.0,0.0,0.0,141.0,0.0,0.0,70.0,71.0
25,2020-02-24,A,0.0,89.0,0.0,,,,,,,0.0,37.0,,,,
25,2020-02-24,B,0.0,80.0,0.0,,,,,,,0.0,56.0,,,,
25,2020-02-24,C,0.0,59.0,0.0,,,,,,,0.0,23.0,,,,
25,2020-02-24,D,0.0,17.0,0.0,,,,,,,0.0,9.0,,,,
25,2020-02-24,E,0.0,45.0,0.0,,,,,,,0.0,16.0,,,,
26,2020-02-24,0,0.0,419.0,0.0,0.0,0.0,218.0,201.0,0.0,0.0,,,,,,
26,2020-02-24,A,0.0,127.0,0.0,,,,,,,,,,,,
26,2020-02-24,B,0.0,140.0,0.0,,,,,,,,,,,,
26,2020-02-24,C,0.0,67.0,0.0,,,,,,,,,,,,
26,2020-02-24,D,0.0,34.0,0.0,,,,,,,,,,,,
26,2020-02-24,E,0.0,51.0,0.0,,,,,,,,,,,,
27,2020-02-24,0,0.0,168.0,0.0,0.0,0.0,78.0,90.0,0.0,0.0,,,,,,
27,2020-02-24,A,0.0,18.0,0.0,,,,,,,,,,,,
27,2020-02-24,B,0.0,85.0,0.0,,,,,,,,,,,,
27,2020-02-24,C,0.0,32.0,0.0,,,,,,,,,,,,
27,2020-02-24,D,0.0,16.0,0.0,,,,,,,,,,,,
27,2020-02-24,E,0.0,17.0,0.0,,,,,,,,,,,,
28,2020-02-24,0,0.0,415.0,0.0,0.0,0.0,217.0,198.0,0.0,0.0,,,,,,
28,2020-02-24,A,0.0,39.0,0.0,,,,,,,,,,,,
28,2020-02-24,B,0.0,161.0,0.0,,,,,,,,,,,,
28,2020-02-24,C,0.0,106.0,0.0,,,,,,,,,,,,
28,2020-02-24,D,0.0,36.0,0.0,,,,,,,,,,,,
28,2020-02-24,E,0.0,73.0,0.0,,,,,,,,,,,,
29,2020-02-24,0,0.0,689.0,0.0,0.0,0.0,358.0,331.0,0.0,0.0,0.0,212.0,0.0,0.0,90.0,122.0
29,2020-02-24,A,0.0,105.0,0.0,,,,,,,0.0,48.0,,,,
29,2020-02-24,B,0.0,217.0,0.0,,,,,,,0.0,97.0,,,,
29,2020-02-24,C,0.0,162.0,0.0,,,,,,,0.0,38.0,,,,
29,2020-02-24,D,0.0,75.0,0.0,,,,,,,0.0,11.0,,,,
29,2020-02-24,E,0.0,130.0,0.0,,,,,,,0.0,16.0,,,,
2A,2020-02-24,0,0.0,121.0,0.0,0.0,0.0,76.0,45.0,0.0,0.0,0.0,146.0,0.0,0.0,34.0,83.0
2A,2020-02-24,A,0.0,10.0,0.0,,,,,,,0.0,40.0,,,,
2A,2020-02-24,B,0.0,48.0,0.0,,,,,,,0.0,72.0,,,,
2A,2020-02-24,C,0.0,29.0,0.0,,,,,,,0.0,19.0,,,,
2A,2020-02-24,D,0.0,10.0,0.0,,,,,,,0.0,4.0,,,,
2A,2020-02-24,E,0.0,24.0,0.0,,,,,,,0.0,10.0,,,,
2B,2020-02-24,0,0.0,134.0,0.0,0.0,0.0,78.0,56.0,0.0,0.0,,,,,,
2B,2020-02-24,A,0.0,17.0,0.0,,,,,,,,,,,,
2B,2020-02-24,B,0.0,43.0,0.0,,,,,,,,,,,,
2B,2020-02-24,C,0.0,33.0,0.0,,,,,,,,,,,,
2B,2020-02-24,D,0.0,17.0,0.0,,,,,,,,,,,,
2B,2020-02-24,E,0.0,24.0,0.0,,,,,,,,,,,,
30,2020-02-24,0,0.0,628.0,0.0,0.0,0.0,329.0,299.0,0.0,0.0,0.0,95.0,0.0,0.0,43.0,52.0
30,2020-02-24,A,0.0,144.0,0.0,,,,,,,0.0,24.0,,,,
30,2020-02-24,B,0.0,223.0,0.0,,,,,,,0.0,41.0,,,,
30,2020-02-24,C,0.0,115.0,0.0,,,,,,,0.0,17.0,,,,
30,2020-02-24,D,0.0,62.0,0.0,,,,,,,0.0,6.0,,,,
30,2020-02-24,E,0.0,84.0,0.0,,,,,,,0.0,7.0,,,,
31,2020-02-24,0,1.0,987.0,0.0,0.0,1.0,523.0,464.0,0.0,0.0,0.0,130.0,0.0,0.0,50.0,80.0
31,2020-02-24,A,0.0,201.0,0.0,,,,,,,0.0,23.0,,,,
31,2020-02-24,B,1.0,405.0,0.0,,,,,,,0.0,71.0,,,,
31,2020-02-24,C,0.0,186.0,0.0,,,,,,,0.0,26.0,,,,
31,2020-02-24,D,0.0,73.0,0.0,,,,,,,0.0,4.0,,,,
31,2020-02-24,E,0.0,122.0,0.0,,,,,,,0.0,6.0,,,,
32,2020-02-24,0,0.0,87.0,0.0,0.0,0.0,40.0,47.0,0.0,0.0,,,,,,
32,2020-02-24,A,0.0,10.0,0.0,,,,,,,,,,,,
32,2020-02-24,B,0.0,24.0,0.0,,,,,,,,,,,,
32,2020-02-24,C,0.0,15.0,0.0,,,,,,,,,,,,
32,2020-02-24,D,0.0,11.0,0.0,,,,,,,,,,,,
32,2020-02-24,E,0.0,27.0,0.0,,,,,,,,,,,,
33,2020-02-24,0,0.0,945.0,0.0,0.0,0.0,487.0,458.0,0.0,0.0,0.0,1025.0,0.0,0.0,429.0,596.0
33,2020-02-24,A,0.0,185.0,0.0,,,,,,,0.0,333.0,,,,
33,2020-02-24,B,0.0,343.0,0.0,,,,,,,0.0,410.0,,,,
33,2020-02-24,C,0.0,177.0,0.0,,,,,,,0.0,152.0,,,,
33,2020-02-24,D,0.0,82.0,0.0,,,,,,,0.0,41.0,,,,
33,2020-02-24,E,0.0,158.0,0.0,,,,,,,0.0,89.0,,,,
34,2020-02-24,0,0.0,951.0,0.0,0.0,0.0,499.0,452.0,0.0,0.0,0.0,140.0,0.0,0.0,50.0,87.0
34,2020-02-24,A,0.0,226.0,0.0,,,,,,,0.0,48.0,,,,
34,2020-02-24,B,0.0,344.0,0.0,,,,,,,0.0,59.0,,,,
34,2020-02-24,C,0.0,173.0,0.0,,,,,,,0.0,17.0,,,,
34,2020-02-24,D,0.0,76.0,0.0,,,,,,,0.0,6.0,,,,
34,2020-02-24,E,0.0,132.0,0.0,,,,,,,0.0,10.0,,,,
35,2020-02-24,0,0.0,708.0,0.0,0.0,0.0,363.0,345.0,0.0,0.0,0.0,177.0,0.0,0.0,79.0,98.0
35,2020-02-24,A,0.0,143.0,0.0,,,,,,,0.0,28.0,,,,
35,2020-02-24,B,0.0,257.0,0.0,,,,,,,0.0,72.0,,,,
35,2020-02-24,C,0.0,146.0,0.0,,,,,,,0.0,27.0,,,,
35,2020-02-24,D,0.0,66.0,0.0,,,,,,,0.0,10.0,,,,
35,2020-02-24,E,0.0,96.0,0.0,,,,,,,0.0,40.0,,,,
36,2020-02-24,0,0.0,152.0,0.0,0.0,0.0,79.0,73.0,0.0,0.0,,,,,,
36,2020-02-24,A,0.0,31.0,0.0,,,,,,,,,,,,
36,2020-02-24,B,0.0,43.0,0.0,,,,,,,,,,,,
36,2020-02-24,C,0.0,35.0,0.0,,,,,,,,,,,,
36,2020-02-24,D,0.0,13.0,0.0,,,,,,,,,,,,
36,2020-02-24,E,0.0,30.0,0.0,,,,,,,,,,,,
37,2020-02-24,0,0.0,376.0,0.0,0.0,0.0,193.0,183.0,0.0,0.0,0.0,188.0,0.0,0.0,88.0,100.0
37,2020-02-24,A,0.0,78.0,0.0,,,,,,,0.0,39.0,,,,
37,2020-02-24,B,0.0,126.0,0.0,,,,,,,0.0,96.0,,,,
37,2020-02-24,C,0.0,71.0,0.0,,,,,,,0.0,37.0,,,,
37,2020-02-24,D,0.0,39.0,0.0,,,,,,,0.0,6.0,,,,
37,2020-02-24,E,0.0,62.0,0.0,,,,,,,0.0,10.0,,,,
38,2020-02-24,0,0.0,1090.0,0.0,0.0,0.0,580.0,510.0,0.0,0.0,0.0,238.0,0.0,0.0,97.0,141.0
38,2020-02-24,A,0.0,283.0,0.0,,,,,,,0.0,61.0,,,,
38,2020-02-24,B,0.0,378.0,0.0,,,,,,,0.0,91.0,,,,
38,2020-02-24,C,0.0,194.0,0.0,,,,,,,0.0,47.0,,,,
38,2020-02-24,D,0.0,89.0,0.0,,,,,,,0.0,14.0,,,,
38,2020-02-24,E,0.0,146.0,0.0,,,,,,,0.0,25.0,,,,
39,2020-02-24,0,0.0,277.0,0.0,0.0,0.0,142.0,135.0,0.0,0.0,,,,,,
39,2020-02-24,A,0.0,48.0,0.0,,,,,,,,,,,,
39,2020-02-24,B,0.0,83.0,0.0,,,,,,,,,,,,
39,2020-02-24,C,0.0,65.0,0.0,,,,,,,,,,,,
39,2020-02-24,D,0.0,30.0,0.0,,,,,,,,,,,,
39,2020-02-24,E,0.0,51.0,0.0,,,,,,,,,,,,
40,2020-02-24,0,0.0,219.0,0.0,0.0,0.0,113.0,106.0,0.0,0.0,,,,,,
40,2020-02-24,A,0.0,45.0,0.0,,,,,,,,,,,,
40,2020-02-24,B,0.0,70.0,0.0,,,,,,,,,,,,
40,2020-02-24,C,0.0,41.0,0.0,,,,,,,,,,,,
40,2020-02-24,D,0.0,14.0,0.0,,,,,,,,,,,,
40,2020-02-24,E,0.0,49.0,0.0,,,,,,,,,,,,
41,2020-02-24,0,0.0,245.0,0.0,0.0,0.0,117.0,128.0,0.0,0.0,,,,,,
41,2020-02-24,A,0.0,39.0,0.0,,,,,,,,,,,,
41,2020-02-24,B,0.0,96.0,0.0,,,,,,,,,,,,
41,2020-02-24,C,0.0,42.0,0.0,,,,,,,,,,,,
41,2020-02-24,D,0.0,24.0,0.0,,,,,,,,,,,,
41,2020-02-24,E,0.0,44.0,0.0,,,,,,,,,,,,
42,2020-02-24,0,0.0,947.0,0.0,0.0,0.0,506.0,441.0,0.0,0.0,0.0,163.0,0.0,0.0,81.0,73.0
42,2020-02-24,A,0.0,205.0,0.0,,,,,,,0.0,46.0,,,,
42,2020-02-24,B,0.0,341.0,0.0,,,,,,,0.0,55.0,,,,
42,2020-02-24,C,0.0,177.0,0.0,,,,,,,0.0,20.0,,,,
42,2020-02-24,D,0.0,88.0,0.0,,,,,,,0.0,15.0,,,,
42,2020-02-24,E,0.0,136.0,0.0,,,,,,,0.0,27.0,,,,
43,2020-02-24,0,0.0,25.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,,,,,,
43,2020-02-24,A,0.0,1.0,0.0,,,,,,,,,,,,
43,2020-02-24,B,0.0,9.0,0.0,,,,,,,,,,,,
43,2020-02-24,C,0.0,8.0,0.0,,,,,,,,,,,,
43,2020-02-24,D,0.0,5.0,0.0,,,,,,,,,,,,
43,2020-02-24,E,0.0,2.0,0.0,,,,,,,,,,,,
44,2020-02-24,0,0.0,600.0,0.0,0.0,0.0,322.0,278.0,0.0,0.0,0.0,599.0,0.0,0.0,261.0,330.0
44,2020-02-24,A,0.0,141.0,0.0,,,,,,,0.0,131.0,,,,
44,2020-02-24,B,0.0,217.0,0.0,,,,,,,0.0,256.0,,,,
44,2020-02-24,C,0.0,115.0,0.0,,,,,,,0.0,109.0,,,,
44,2020-02-24,D,0.0,51.0,0.0,,,,,,,0.0,31.0,,,,
44,2020-02-24,E,0.0,76.0,0.0,,,,,,,0.0,72.0,,,,
45,2020-02-24,0,0.0,424.0,0.0,0.0,0.0,222.0,202.0,0.0,0.0,0.0,62.0,0.0,0.0,37.0,25.0
45,2020-02-24,A,0.0,90.0,0.0,,,,,,,0.0,6.0,,,,
45,2020-02-24,B,0.0,155.0,0.0,,,,,,,0.0,29.0,,,,
45,2020-02-24,C,0.0,76.0,0.0,,,,,,,0.0,16.0,,,,
45,2020-02-24,D,0.0,33.0,0.0,,,,,,,0.0,1.0,,,,
45,2020-02-24,E,0.0,70.0,0.0,,,,,,,0.0,10.0,,,,
46,2020-02-24,0,0.0,122.0,0.0,0.0,0.0,67.0,55.0,0.0,0.0,,,,,,
46,2020-02-24,A,0.0,19.0,0.0,,,,,,,,,,,,
46,2020-02-24,B,0.0,37.0,0.0,,,,,,,,,,,,
46,2020-02-24,C,0.0,23.0,0.0,,,,,,,,,,,,
46,2020-02-24,D,0.0,20.0,0.0,,,,,,,,,,,,
46,2020-02-24,E,0.0,23.0,0.0,,,,,,,,,,,,
47,2020-02-24,0,0.0,263.0,0.0,0.0,0.0,147.0,116.0,0.0,0.0,,,,,,
47,2020-02-24,A,0.0,34.0,0.0,,,,,,,,,,,,
47,2020-02-24,B,0.0,102.0,0.0,,,,,,,,,,,,
47,2020-02-24,C,0.0,60.0,0.0,,,,,,,,,,,,
47,2020-02-24,D,0.0,25.0,0.0,,,,,,,,,,,,
47,2020-02-24,E,0.0,42.0,0.0,,,,,,,,,,,,
48,2020-02-24,0,0.0,49.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,,,,,,
48,2020-02-24,A,0.0,9.0,0.0,,,,,,,,,,,,
48,2020-02-24,B,0.0,16.0,0.0,,,,,,,,,,,,
48,2020-02-24,C,0.0,13.0,0.0,,,,,,,,,,,,
48,2020-02-24,D,0.0,5.0,0.0,,,,,,,,,,,,
48,2020-02-24,E,0.0,6.0,0.0,,,,,,,,,,,,
49,2020-02-24,0,0.0,406.0,0.0,0.0,0.0,193.0,213.0,0.0,0.0,,,,,,
49,2020-02-24,A,0.0,97.0,0.0,,,,,,,,,,,,
49,2020-02-24,B,0.0,144.0,0.0,,,,,,,,,,,,
49,2020-02-24,C,0.0,73.0,0.0,,,,,,,,,,,,
49,2020-02-24,D,0.0,33.0,0.0,,,,,,,,,,,,
49,2020-02-24,E,0.0,59.0,0.0,,,,,,,,,,,,
50,2020-02-24,0,0.0,441.0,0.0,0.0,0.0,234.0,207.0,0.0,0.0,0.0,196.0,0.0,0.0,90.0,106.0
50,2020-02-24,A,0.0,75.0,0.0,,,,,,,0.0,39.0,,,,
50,2020-02-24,B,0.0,163.0,0.0,,,,,,,0.0,81.0,,,,
50,2020-02-24,C,0.0,97.0,0.0,,,,,,,0.0,44.0,,,,
50,2020-02-24,D,0.0,38.0,0.0,,,,,,,0.0,13.0,,,,
50,2020-02-24,E,0.0,68.0,0.0,,,,,,,0.0,19.0,,,,
51,2020-02-24,0,0.0,347.0,0.0,0.0,0.0,185.0,162.0,0.0,0.0,0.0,50.0,0.0,0.0,22.0,28.0
51,2020-02-24,A,0.0,83.0,0.0,,,,,,,0.0,20.0,,,,
51,2020-02-24,B,0.0,133.0,0.0,,,,,,,0.0,20.0,,,,
51,2020-02-24,C,0.0,62.0,0.0,,,,,,,0.0,4.0,,,,
51,2020-02-24,D,0.0,28.0,0.0,,,,,,,0.0,4.0,,,,
51,2020-02-24,E,0.0,41.0,0.0,,,,,,,0.0,2.0,,,,
52,2020-02-24,0,0.0,131.0,0.0,0.0,0.0,72.0,59.0,0.0,0.0,,,,,,
52,2020-02-24,A,0.0,21.0,0.0,,,,,,,,,,,,
52,2020-02-24,B,0.0,47.0,0.0,,,,,,,,,,,,
52,2020-02-24,C,0.0,28.0,0.0,,,,,,,,,,,,
52,2020-02-24,D,0.0,13.0,0.0,,,,,,,,,,,,
52,2020-02-24,E,0.0,22.0,0.0,,,,,,,,,,,,
53,2020-02-24,0,0.0,86.0,0.0,0.0,0.0,42.0,44.0,0.0,0.0,,,,,,
53,2020-02-24,A,0.0,3.0,0.0,,,,,,,,,,,,
53,2020-02-24,B,0.0,38.0,0.0,,,,,,,,,,,,
53,2020-02-24,C,0.0,28.0,0.0,,,,,,,,,,,,
53,2020-02-24,D,0.0,5.0,0.0,,,,,,,,,,,,
53,2020-02-24,E,0.0,12.0,0.0,,,,,,,,,,,,
54,2020-02-24,0,0.0,419.0,0.0,0.0,0.0,227.0,192.0,0.0,0.0,0.0,155.0,0.0,0.0,56.0,99.0
54,2020-02-24,A,0.0,83.0,0.0,,,,,,,0.0,43.0,,,,
54,2020-02-24,B,0.0,133.0,0.0,,,,,,,0.0,49.0,,,,
54,2020-02-24,C,0.0,103.0,0.0,,,,,,,0.0,37.0,,,,
54,2020-02-24,D,0.0,38.0,0.0,,,,,,,0.0,13.0,,,,
54,2020-02-24,E,0.0,62.0,0.0,,,,,,,0.0,13.0,,,,
55,2020-02-24,0,0.0,107.0,0.0,0.0,0.0,47.0,60.0,0.0,0.0,,,,,,
55,2020-02-24,A,0.0,12.0,0.0,,,,,,,,,,,,
